sessions,eventcount,totalusers,conversions,property_id,totalrevenue,engagementrate,engagedsessions,eventspersession,sessioncampaignname,userengagementduration,date
35,105,34,0,353783484,0,0.057142857,2,3,6.47351E+12,93,01/03/24
1,4,1,0,353783484,0,1,1,4,DSA_Laminate Flooring,58,01/03/24
10,33,10,0,353783484,0,0.1,1,3.3,FBAd,0,01/03/24
2,17,2,0,353783484,0,0.5,1,8.5,Geo Fencing | June 2023,134,01/03/24
65,647,56,0,353783484,0,0.723076923,47,9.953846154,GTA Search,8026,01/03/24
8,61,7,0,353783484,0,0.75,6,7.625,Laminate Flooring - GTA,578,01/03/24
30,282,22,0,353783484,0,0.5,15,9.4,Remarketing | Sep 2023,2246,01/03/24
88,547,78,0,353783484,0,0.352272727,31,6.215909091,(direct),4839,02/03/24
31,93,28,0,353783484,0,0.161290323,5,3,(not set),23,02/03/24
657,3508,597,0,353783484,0,0.614916286,404,5.339421613,(organic),40837,02/03/24
11,75,11,0,353783484,0,0.545454545,6,6.818181818,(referral),1386,02/03/24
2,12,2,0,353783484,0,0.5,1,6,2122,156,02/03/24
26,82,26,0,353783484,0,0.038461538,1,3.153846154,6.47351E+12,52,02/03/24
5,63,5,0,353783484,0,1,5,12.6,DSA_Laminate Flooring,1071,02/03/24
34,104,34,0,353783484,0,0.058823529,2,3.058823529,FBAd,5,02/03/24
3,14,2,0,353783484,0,0.333333333,1,4.666666667,Geo Fencing | June 2023,115,02/03/24
82,573,77,0,353783484,0,0.707317073,58,6.987804878,GTA Search,4285,02/03/24
7,106,7,0,353783484,0,1,7,15.14285714,Laminate Flooring - GTA,735,02/03/24
33,383,29,0,353783484,0,0.696969697,23,11.60606061,Remarketing | Sep 2023,5292,02/03/24
64,245,56,0,353783484,0,0.40625,26,3.828125,(direct),1640,03/03/24
22,65,22,0,353783484,0,0.045454545,1,2.954545455,(not set),12,03/03/24
703,3673,650,0,353783484,0,0.642958748,452,5.224751067,(organic),42949,03/03/24
9,33,7,0,353783484,0,0.555555556,5,3.666666667,(referral),184,03/03/24
34,95,34,0,353783484,0,0.029411765,1,2.794117647,6.47351E+12,15,03/03/24
4,73,3,0,353783484,0,0.5,2,18.25,DSA_Laminate Flooring,655,03/03/24
2,7,2,0,353783484,0,0.5,1,3.5,FBAd,38,03/03/24
1,3,1,0,353783484,0,1,1,3,Geo Fencing | June 2023,21,03/03/24
90,952,79,0,353783484,0,0.744444444,67,10.57777778,GTA Search,9475,03/03/24
6,43,6,0,353783484,0,0.666666667,4,7.166666667,Laminate Flooring - GTA,490,03/03/24
19,188,17,0,353783484,0,0.684210526,13,9.894736842,Remarketing | Sep 2023,1886,03/03/24
168,853,151,0,353783484,0,0.392857143,66,5.077380952,(direct),5263,04/03/24
20,93,19,0,353783484,0,0.15,3,4.65,(not set),768,04/03/24
663,4198,590,0,353783484,0,0.647058824,429,6.331825038,(organic),51562,04/03/24
11,55,9,0,353783484,0,0.727272727,8,5,(referral),218,04/03/24
1,2,1,0,353783484,0,0,0,2,2122,0,04/03/24
23,69,23,0,353783484,0,0.086956522,2,3,6.47351E+12,45,04/03/24
5,21,5,0,353783484,0,0.6,3,4.2,DSA_Laminate Flooring,155,04/03/24
28,85,28,0,353783484,0,0.035714286,1,3.035714286,FBAd,30,04/03/24
6,94,3,0,353783484,0,0.666666667,4,15.66666667,Geo Fencing | June 2023,1251,04/03/24
68,594,65,0,353783484,0,0.764705882,52,8.735294118,GTA Search,5643,04/03/24
8,47,6,0,353783484,0,0.5,4,5.875,Laminate Flooring - GTA,524,04/03/24
39,322,31,0,353783484,0,0.615384615,24,8.256410256,Remarketing | Sep 2023,2216,04/03/24
90,494,70,0,353783484,0,0.444444444,40,5.488888889,(direct),5900,05/03/24
9,35,9,0,353783484,0,0,0,3.888888889,(not set),428,05/03/24
559,3009,500,0,353783484,0,0.59391771,332,5.382826476,(organic),38193,05/03/24
11,66,11,0,353783484,0,0.454545455,5,6,(referral),528,05/03/24
22,98,22,0,353783484,0,0.181818182,4,4.454545455,6.47351E+12,280,05/03/24
2,9,2,0,353783484,0,0.5,1,4.5,DSA_Laminate Flooring,14,05/03/24
17,53,17,0,353783484,0,0.117647059,2,3.117647059,FBAd,46,05/03/24
6,13,2,0,353783484,0,0.166666667,1,2.166666667,Geo Fencing | June 2023,10,05/03/24
64,648,53,0,353783484,0,0.75,48,10.125,GTA Search,8143,05/03/24
4,14,4,0,353783484,0,0.5,2,3.5,Laminate Flooring - GTA,346,05/03/24
35,379,26,0,353783484,0,0.628571429,22,10.82857143,Remarketing | Sep 2023,3765,05/03/24
82,421,77,0,353783484,0,0.365853659,30,5.134146341,(direct),1817,06/03/24
9,24,8,0,353783484,0,0,0,2.666666667,(not set),22,06/03/24
533,3160,481,0,353783484,0,0.651031895,347,5.928705441,(organic),33488,06/03/24
16,111,14,0,353783484,0,0.5625,9,6.9375,(referral),1077,06/03/24
1,4,1,0,353783484,0,0,0,4,2122,1,06/03/24
17,57,17,0,353783484,0,0.176470588,3,3.352941176,6.47351E+12,102,06/03/24
3,21,3,0,353783484,0,0.666666667,2,7,DSA_Laminate Flooring,272,06/03/24
7,21,7,0,353783484,0,0,0,3,FBAd,0,06/03/24
5,47,5,0,353783484,0,0.8,4,9.4,Geo Fencing | June 2023,274,06/03/24
44,476,39,0,353783484,0,0.772727273,34,10.81818182,GTA Search,4896,06/03/24
6,92,6,0,353783484,0,1,6,15.33333333,Laminate Flooring - GTA,1781,06/03/24
30,265,27,0,353783484,0,0.6,18,8.833333333,Remarketing | Sep 2023,2384,06/03/24
107,604,98,0,353783484,0,0.373831776,40,5.644859813,(direct),5267,07/03/24
3,6,3,0,353783484,0,0,0,2,(not set),0,07/03/24
426,2458,372,0,353783484,0,0.603286385,257,5.769953052,(organic),25070,07/03/24
10,107,8,0,353783484,0,0.9,9,10.7,(referral),1747,07/03/24
14,41,14,0,353783484,0,0,0,2.928571429,6.47351E+12,0,07/03/24
5,27,5,0,353783484,0,0.8,4,5.4,DSA_Laminate Flooring,280,07/03/24
9,27,9,0,353783484,0,0,0,3,FBAd,0,07/03/24
1,2,1,0,353783484,0,0,0,2,Geo Fencing | June 2023,0,07/03/24
61,519,57,0,353783484,0,0.737704918,45,8.508196721,GTA Search,4530,07/03/24
10,57,9,0,353783484,0,0.7,7,5.7,Laminate Flooring - GTA,506,07/03/24
35,435,31,0,353783484,0,0.8,28,12.42857143,Remarketing | Sep 2023,4971,07/03/24
57,378,50,0,353783484,0,0.385964912,22,6.631578947,(direct),2966,08/03/24
12,36,12,0,353783484,0,0.166666667,2,3,(not set),0,08/03/24
422,2844,367,0,353783484,0,0.642180095,271,6.739336493,(organic),30654,08/03/24
10,49,10,0,353783484,0,0.5,5,4.9,(referral),366,08/03/24
1,4,1,0,353783484,0,0,0,4,2122,1,08/03/24
9,26,9,0,353783484,0,0,0,2.888888889,6.47351E+12,0,08/03/24
14,42,14,0,353783484,0,0.071428571,1,3,6.53912E+12,17,08/03/24
2,7,2,0,353783484,0,0,0,3.5,DSA_Laminate Flooring,1,08/03/24
14,42,14,0,353783484,0,0,0,3,FBAd,0,08/03/24
8,97,7,0,353783484,0,0.875,7,12.125,Geo Fencing | June 2023,1428,08/03/24
58,385,48,0,353783484,0,0.586206897,34,6.637931034,GTA Search,2913,08/03/24
4,27,4,0,353783484,0,0.75,3,6.75,Laminate Flooring - GTA,213,08/03/24
30,195,24,0,353783484,0,0.566666667,17,6.5,Remarketing | Sep 2023,2026,08/03/24
57,491,54,0,353783484,0,0.543859649,31,8.614035088,(direct),4197,09/03/24
9,28,9,0,353783484,0,0.111111111,1,3.111111111,(not set),3,09/03/24
428,2239,393,0,353783484,0,0.635514019,272,5.231308411,(organic),22269,09/03/24
6,127,6,0,353783484,0,0.833333333,5,21.16666667,(referral),804,09/03/24
1,3,1,0,353783484,0,0,0,3,6.47351E+12,0,09/03/24
20,72,19,0,353783484,0,0.2,4,3.6,6.53912E+12,267,09/03/24
3,16,2,0,353783484,0,0.333333333,1,5.333333333,DSA_Laminate Flooring,38,09/03/24
20,60,20,0,353783484,0,0,0,3,FBAd,0,09/03/24
1,9,1,0,353783484,0,1,1,9,Geo Fencing | June 2023,83,09/03/24
68,543,61,0,353783484,0,0.691176471,47,7.985294118,GTA Search,5199,09/03/24
5,53,5,0,353783484,0,1,5,10.6,Laminate Flooring - GTA,483,09/03/24
33,180,26,0,353783484,0,0.484848485,16,5.454545455,Remarketing | Sep 2023,611,09/03/24
46,333,43,0,353783484,0,0.52173913,24,7.239130435,(direct),3680,10/03/24
3,7,3,0,353783484,0,0,0,2.333333333,(not set),0,10/03/24
389,1954,361,0,353783484,0,0.645244216,251,5.023136247,(organic),21896,10/03/24
10,56,10,0,353783484,0,0.5,5,5.6,(referral),319,10/03/24
18,51,17,0,353783484,0,0.055555556,1,2.833333333,6.53912E+12,0,10/03/24
2,22,2,0,353783484,0,0.5,1,11,DSA_Laminate Flooring,210,10/03/24
10,30,10,0,353783484,0,0,0,3,FBAd,0,10/03/24
2,9,2,0,353783484,0,0.5,1,4.5,Geo Fencing | June 2023,33,10/03/24
85,784,74,0,353783484,0,0.788235294,67,9.223529412,GTA Search,9241,10/03/24
9,63,8,0,353783484,0,1,9,7,Laminate Flooring - GTA,555,10/03/24
18,252,15,0,353783484,0,0.555555556,10,14,Remarketing | Sep 2023,3514,10/03/24
59,351,53,0,353783484,0,0.457627119,27,5.949152542,(direct),5349,11/03/24
7,19,7,0,353783484,0,0.142857143,1,2.714285714,(not set),149,11/03/24
473,2960,423,0,353783484,0,0.651162791,308,6.257928118,(organic),31812,11/03/24
9,184,8,0,353783484,0,0.888888889,8,20.44444444,(referral),2593,11/03/24
1,4,1,0,353783484,0,0,0,4,2122,2,11/03/24
17,52,17,0,353783484,0,0.176470588,3,3.058823529,6.53912E+12,12,11/03/24
5,23,3,0,353783484,0,0.6,3,4.6,DSA_Laminate Flooring,354,11/03/24
10,29,9,0,353783484,0,0,0,2.9,FBAd,0,11/03/24
4,53,4,0,353783484,0,1,4,13.25,Geo Fencing | June 2023,283,11/03/24
59,547,53,0,353783484,0,0.745762712,44,9.271186441,GTA Search,5865,11/03/24
4,24,4,0,353783484,0,0.75,3,6,Laminate Flooring - GTA,261,11/03/24
43,409,35,0,353783484,0,0.697674419,30,9.511627907,Remarketing | Sep 2023,4180,11/03/24
74,339,60,0,353783484,0,0.391891892,29,4.581081081,(direct),1458,12/03/24
9,25,8,0,353783484,0,0,0,2.777777778,(not set),11,12/03/24
375,2696,325,0,353783484,0,0.632,237,7.189333333,(organic),35016,12/03/24
10,62,9,0,353783484,0,0.7,7,6.2,(referral),1479,12/03/24
28,83,27,0,353783484,0,0.107142857,3,2.964285714,6.53912E+12,25,12/03/24
3,12,2,0,353783484,0,0.333333333,1,4,DSA_Laminate Flooring,31,12/03/24
12,36,12,0,353783484,0,0,0,3,FBAd,0,12/03/24
19,104,14,0,353783484,0,0.421052632,8,5.473684211,Geo Fencing | June 2023,1142,12/03/24
49,338,46,0,353783484,0,0.816326531,40,6.897959184,GTA Search,2679,12/03/24
5,79,5,0,353783484,0,1,5,15.8,Laminate Flooring - GTA,1310,12/03/24
22,251,15,0,353783484,0,0.409090909,9,11.40909091,Remarketing | Sep 2023,3173,12/03/24
59,292,52,0,353783484,0,0.423728814,25,4.949152542,(direct),1635,13/03/24
3,9,3,0,353783484,0,0,0,3,(not set),0,13/03/24
341,1991,308,0,353783484,0,0.604105572,206,5.838709677,(organic),22577,13/03/24
10,298,9,0,353783484,0,0.8,8,29.8,(referral),6600,13/03/24
21,70,20,0,353783484,0,0.142857143,3,3.333333333,6.53912E+12,157,13/03/24
2,15,2,0,353783484,0,0.5,1,7.5,DSA_Laminate Flooring,24,13/03/24
7,21,7,0,353783484,0,0,0,3,FBAd,0,13/03/24
6,92,5,0,353783484,0,0.833333333,5,15.33333333,Geo Fencing | June 2023,653,13/03/24
46,376,41,0,353783484,0,0.543478261,25,8.173913043,GTA Search,3217,13/03/24
7,36,5,0,353783484,0,0.571428571,4,5.142857143,Laminate Flooring - GTA,220,13/03/24
38,346,32,0,353783484,0,0.631578947,24,9.105263158,Remarketing | Sep 2023,5633,13/03/24
60,248,52,0,353783484,0,0.35,21,4.133333333,(direct),909,14/03/24
3,10,3,0,353783484,0,0,0,3.333333333,(not set),16,14/03/24
343,2271,313,0,353783484,0,0.658892128,226,6.620991254,(organic),28817,14/03/24
4,70,4,0,353783484,0,0.75,3,17.5,(referral),846,14/03/24
3,10,3,0,353783484,0,0.333333333,1,3.333333333,2122,11,14/03/24
29,100,28,0,353783484,0,0.206896552,6,3.448275862,6.53912E+12,293,14/03/24
2,41,2,0,353783484,0,0.5,1,20.5,DSA_Laminate Flooring,484,14/03/24
9,27,9,0,353783484,0,0,0,3,FBAd,0,14/03/24
16,156,13,0,353783484,0,0.6875,11,9.75,Geo Fencing | June 2023,1913,14/03/24
47,345,41,0,353783484,0,0.638297872,30,7.340425532,GTA Search,2804,14/03/24
5,60,5,0,353783484,0,1,5,12,Laminate Flooring - GTA,819,14/03/24
26,205,23,0,353783484,0,0.576923077,15,7.884615385,Remarketing | Sep 2023,1594,14/03/24
71,454,66,0,353783484,0,0.394366197,28,6.394366197,(direct),3830,15/03/24
6,15,6,0,353783484,0,0,0,2.5,(not set),60,15/03/24
338,2052,298,0,353783484,0,0.606508876,205,6.071005917,(organic),20025,15/03/24
7,279,4,0,353783484,0,0.714285714,5,39.85714286,(referral),8500,15/03/24
17,50,16,0,353783484,0,0.117647059,2,2.941176471,6.53912E+12,933,15/03/24
3,29,3,0,353783484,0,1,3,9.666666667,DSA_Laminate Flooring,314,15/03/24
15,45,15,0,353783484,0,0,0,3,FBAd,0,15/03/24
6,25,6,0,353783484,0,0.166666667,1,4.166666667,Geo Fencing | June 2023,57,15/03/24
66,492,57,0,353783484,0,0.666666667,44,7.454545455,GTA Search,5997,15/03/24
5,24,5,0,353783484,0,0.6,3,4.8,Laminate Flooring - GTA,316,15/03/24
22,144,20,0,353783484,0,0.5,11,6.545454545,Remarketing | Sep 2023,2027,15/03/24
56,329,51,0,353783484,0,0.339285714,19,5.875,(direct),3673,16/03/24
4,21,4,0,353783484,0,0.25,1,5.25,(not set),143,16/03/24
302,1783,280,0,353783484,0,0.695364238,210,5.90397351,(organic),17226,16/03/24
7,41,7,0,353783484,0,0.571428571,4,5.857142857,(referral),351,16/03/24
12,43,12,0,353783484,0,0.083333333,1,3.583333333,6.53912E+12,196,16/03/24
3,47,3,0,353783484,0,1,3,15.66666667,DSA_Laminate Flooring,627,16/03/24
29,89,29,0,353783484,0,0.034482759,1,3.068965517,FBAd,0,16/03/24
5,16,2,0,353783484,0,0.2,1,3.2,Geo Fencing | June 2023,11,16/03/24
51,406,49,0,353783484,0,0.764705882,39,7.960784314,GTA Search,4370,16/03/24
11,94,10,0,353783484,0,0.818181818,9,8.545454545,Laminate Flooring - GTA,574,16/03/24
35,283,29,0,353783484,0,0.542857143,19,8.085714286,Remarketing | Sep 2023,3767,16/03/24
58,287,55,0,353783484,0,0.413793103,24,4.948275862,(direct),1284,17/03/24
18,49,18,0,353783484,0,0,0,2.722222222,(not set),233,17/03/24
268,1617,247,0,353783484,0,0.675373134,181,6.03358209,(organic),18034,17/03/24
3,12,3,0,353783484,0,0.666666667,2,4,(referral),42,17/03/24
34,102,34,0,353783484,0,0.029411765,1,3,6.53912E+12,2,17/03/24
9,26,9,0,353783484,0,0,0,2.888888889,FBAd,0,17/03/24
2,7,2,0,353783484,0,0.5,1,3.5,Geo Fencing | June 2023,7,17/03/24
58,511,53,0,353783484,0,0.689655172,40,8.810344828,GTA Search,5016,17/03/24
6,51,6,0,353783484,0,1,6,8.5,Laminate Flooring - GTA,448,17/03/24
20,202,14,0,353783484,0,0.75,15,10.1,Remarketing | Sep 2023,3030,17/03/24
79,473,66,0,353783484,0,0.46835443,37,5.987341772,(direct),3021,18/03/24
4,24,4,0,353783484,0,0,0,6,(not set),200,18/03/24
404,2657,370,0,353783484,0,0.680693069,275,6.576732673,(organic),27889,18/03/24
10,286,4,0,353783484,0,0.8,8,28.6,(referral),5581,18/03/24
27,80,27,0,353783484,0,0.037037037,1,2.962962963,6.53912E+12,0,18/03/24
3,30,2,0,353783484,0,0.666666667,2,10,DSA_Laminate Flooring,148,18/03/24
5,14,5,0,353783484,0,0,0,2.8,FBAd,0,18/03/24
4,77,4,0,353783484,0,1,4,19.25,Geo Fencing | June 2023,691,18/03/24
62,719,54,0,353783484,0,0.790322581,49,11.59677419,GTA Search,8498,18/03/24
6,59,5,0,353783484,0,0.333333333,2,9.833333333,Laminate Flooring - GTA,485,18/03/24
55,469,42,0,353783484,0,0.581818182,32,8.527272727,Remarketing | Sep 2023,3286,18/03/24
52,267,50,0,353783484,0,0.442307692,23,5.134615385,(direct),1630,19/03/24
7,14,7,0,353783484,0,0,0,2,(not set),148,19/03/24
348,2445,318,0,353783484,0,0.718390805,250,7.025862069,(organic),32243,19/03/24
4,44,4,0,353783484,0,1,4,11,(referral),811,19/03/24
32,94,31,0,353783484,0,0.03125,1,2.9375,6.53912E+12,103,19/03/24
3,39,2,0,353783484,0,0.666666667,2,13,DSA_Laminate Flooring,900,19/03/24
4,12,4,0,353783484,0,0,0,3,FBAd,0,19/03/24
7,57,5,0,353783484,0,0.714285714,5,8.142857143,Geo Fencing | June 2023,557,19/03/24
51,554,49,0,353783484,0,0.882352941,45,10.8627451,GTA Search,5793,19/03/24
7,49,6,0,353783484,0,0.857142857,6,7,Laminate Flooring - GTA,554,19/03/24
27,222,25,0,353783484,0,0.592592593,16,8.222222222,Remarketing | Sep 2023,1742,19/03/24
58,263,48,0,353783484,0,0.24137931,14,4.534482759,(direct),1516,20/03/24
7,18,7,0,353783484,0,0,0,2.571428571,(not set),5,20/03/24
347,2182,320,0,353783484,0,0.639769452,222,6.288184438,(organic),25375,20/03/24
10,126,5,0,353783484,0,0.7,7,12.6,(referral),4460,20/03/24
33,100,33,0,353783484,0,0.090909091,3,3.03030303,6.53912E+12,32,20/03/24
3,22,3,0,353783484,0,1,3,7.333333333,DSA_Laminate Flooring,204,20/03/24
5,15,5,0,353783484,0,0,0,3,FBAd,0,20/03/24
7,93,7,0,353783484,0,1,7,13.28571429,Geo Fencing | June 2023,1660,20/03/24
63,454,56,0,353783484,0,0.714285714,45,7.206349206,GTA Search,6082,20/03/24
8,53,8,0,353783484,0,0.625,5,6.625,Laminate Flooring - GTA,330,20/03/24
37,272,27,0,353783484,0,0.567567568,21,7.351351351,Remarketing | Sep 2023,1830,20/03/24
59,488,52,0,353783484,0,0.474576271,28,8.271186441,(direct),3274,21/03/24
16,46,15,0,353783484,0,0.0625,1,2.875,(not set),16,21/03/24
342,2462,295,0,353783484,0,0.704678363,241,7.198830409,(organic),25555,21/03/24
12,62,12,0,353783484,0,0.833333333,10,5.166666667,(referral),152,21/03/24
22,62,20,0,353783484,0,0.090909091,2,2.818181818,6.53912E+12,0,21/03/24
1,3,1,0,353783484,0,0,0,3,DSA_Laminate Flooring,0,21/03/24
23,69,22,0,353783484,0,0.043478261,1,3,FBAd,0,21/03/24
2,7,2,0,353783484,0,0.5,1,3.5,Geo Fencing | June 2023,32,21/03/24
65,605,56,0,353783484,0,0.661538462,43,9.307692308,GTA Search,4302,21/03/24
3,28,3,0,353783484,0,1,3,9.333333333,Laminate Flooring - GTA,358,21/03/24
38,376,29,0,353783484,0,0.605263158,23,9.894736842,Remarketing | Sep 2023,3969,21/03/24
139,856,121,0,353783484,0,0.35971223,50,6.158273381,(direct),13321,22/03/24
20,61,17,0,353783484,0,0.1,2,3.05,(not set),154,22/03/24
332,2193,290,0,353783484,0,0.686746988,228,6.605421687,(organic),23299,22/03/24
16,305,8,0,353783484,0,0.5625,9,19.0625,(referral),4726,22/03/24
18,64,18,0,353783484,0,0.222222222,4,3.555555556,6.53912E+12,527,22/03/24
2,34,2,0,353783484,0,1,2,17,DSA_Laminate Flooring,88,22/03/24
13,39,13,0,353783484,0,0,0,3,FBAd,0,22/03/24
13,139,11,0,353783484,0,0.692307692,9,10.69230769,Geo Fencing | June 2023,853,22/03/24
87,741,74,0,353783484,0,0.724137931,63,8.517241379,GTA Search,8512,22/03/24
9,148,9,0,353783484,0,0.888888889,8,16.44444444,Laminate Flooring - GTA,1234,22/03/24
32,232,24,0,353783484,0,0.4375,14,7.25,Remarketing | Sep 2023,3023,22/03/24
70,432,57,0,353783484,0,0.485714286,34,6.171428571,(direct),5964,23/03/24
17,72,17,0,353783484,0,0.117647059,2,4.235294118,(not set),502,23/03/24
346,2059,307,0,353783484,0,0.670520231,232,5.950867052,(organic),23297,23/03/24
13,130,9,0,353783484,0,0.769230769,10,10,(referral),1444,23/03/24
1,3,1,0,353783484,0,0,0,3,2122,0,23/03/24
29,92,29,0,353783484,0,0.103448276,3,3.172413793,6.53912E+12,84,23/03/24
3,21,3,0,353783484,0,1,3,7,DSA_Laminate Flooring,138,23/03/24
21,63,21,0,353783484,0,0,0,3,FBAd,0,23/03/24
3,27,3,0,353783484,0,0.666666667,2,9,Geo Fencing | June 2023,186,23/03/24
77,637,66,0,353783484,0,0.727272727,56,8.272727273,GTA Search,8641,23/03/24
9,45,8,0,353783484,0,0.333333333,3,5,Laminate Flooring - GTA,204,23/03/24
32,271,27,0,353783484,0,0.625,20,8.46875,Remarketing | Sep 2023,2899,23/03/24
40,283,37,0,353783484,0,0.5,20,7.075,(direct),3146,24/03/24
16,48,16,0,353783484,0,0.0625,1,3,(not set),3,24/03/24
336,1963,303,0,353783484,0,0.645833333,217,5.842261905,(organic),20080,24/03/24
12,300,10,0,353783484,0,0.75,9,25,(referral),2350,24/03/24
28,77,26,0,353783484,0,0,0,2.75,6.53912E+12,0,24/03/24
3,12,3,0,353783484,0,0.333333333,1,4,DSA_Laminate Flooring,291,24/03/24
5,15,5,0,353783484,0,0,0,3,FBAd,0,24/03/24
2,32,2,0,353783484,0,1,2,16,Geo Fencing | June 2023,378,24/03/24
76,611,68,0,353783484,0,0.684210526,52,8.039473684,GTA Search,6940,24/03/24
4,42,4,0,353783484,0,0.75,3,10.5,Laminate Flooring - GTA,815,24/03/24
28,349,24,0,353783484,0,0.607142857,17,12.46428571,Remarketing | Sep 2023,4428,24/03/24
66,359,54,0,353783484,0,0.46969697,31,5.439393939,(direct),3696,25/03/24
8,22,8,0,353783484,0,0.125,1,2.75,(not set),723,25/03/24
386,2701,342,0,353783484,0,0.670984456,259,6.997409326,(organic),36233,25/03/24
14,111,10,0,353783484,0,0.5,7,7.928571429,(referral),1226,25/03/24
18,55,18,0,353783484,0,0.055555556,1,3.055555556,6.53912E+12,12,25/03/24
2,10,2,0,353783484,0,1,2,5,DSA_Laminate Flooring,31,25/03/24
8,24,8,0,353783484,0,0,0,3,FBAd,0,25/03/24
6,60,6,0,353783484,0,0.833333333,5,10,Geo Fencing | June 2023,783,25/03/24
74,624,62,0,353783484,0,0.72972973,54,8.432432432,GTA Search,7952,25/03/24
5,31,5,0,353783484,0,0.6,3,6.2,Laminate Flooring - GTA,148,25/03/24
52,417,40,0,353783484,0,0.557692308,29,8.019230769,Remarketing | Sep 2023,3888,25/03/24
54,353,41,0,353783484,0,0.518518519,28,6.537037037,(direct),2986,26/03/24
10,30,10,0,353783484,0,0,0,3,(not set),0,26/03/24
315,1984,282,0,353783484,0,0.647619048,204,6.298412698,(organic),25371,26/03/24
12,90,12,0,353783484,0,0.833333333,10,7.5,(referral),630,26/03/24
9,32,9,0,353783484,0,0.222222222,2,3.555555556,6.53912E+12,15,26/03/24
10,30,10,0,353783484,0,0,0,3,FBAd,0,26/03/24
5,54,5,0,353783484,0,1,5,10.8,Geo Fencing | June 2023,804,26/03/24
58,593,51,0,353783484,0,0.827586207,48,10.22413793,GTA Search,6125,26/03/24
9,169,8,0,353783484,0,1,9,18.77777778,Laminate Flooring - GTA,2156,26/03/24
38,576,32,0,353783484,0,0.631578947,24,15.15789474,Remarketing | Sep 2023,5435,26/03/24
82,468,75,0,353783484,0,0.37804878,31,5.707317073,(direct),3817,27/03/24
20,60,19,0,353783484,0,0.1,2,3,(not set),263,27/03/24
260,1821,233,0,353783484,0,0.638461538,166,7.003846154,(organic),19945,27/03/24
5,17,4,0,353783484,0,0.4,2,3.4,(referral),90,27/03/24
12,36,12,0,353783484,0,0,0,3,6.53912E+12,1,27/03/24
4,41,4,0,353783484,0,0.75,3,10.25,DSA_Laminate Flooring,371,27/03/24
3,9,3,0,353783484,0,0,0,3,FBAd,0,27/03/24
10,90,8,0,353783484,0,0.9,9,9,Geo Fencing | June 2023,1642,27/03/24
56,500,49,0,353783484,0,0.75,42,8.928571429,GTA Search,5065,27/03/24
7,90,7,0,353783484,0,0.571428571,4,12.85714286,Laminate Flooring - GTA,936,27/03/24
40,378,35,0,353783484,0,0.55,22,9.45,Remarketing | Sep 2023,2914,27/03/24
45,275,40,0,353783484,0,0.444444444,20,6.111111111,(direct),2456,28/03/24
16,43,14,0,353783484,0,0,0,2.6875,(not set),0,28/03/24
333,2133,298,0,353783484,0,0.681681682,227,6.405405405,(organic),23592,28/03/24
8,75,7,0,353783484,0,0.75,6,9.375,(referral),352,28/03/24
15,49,15,0,353783484,0,0.066666667,1,3.266666667,6.53912E+12,14,28/03/24
4,40,4,0,353783484,0,1,4,10,DSA_Laminate Flooring,173,28/03/24
6,18,6,0,353783484,0,0,0,3,FBAd,0,28/03/24
4,59,4,0,353783484,0,1,4,14.75,Geo Fencing | June 2023,951,28/03/24
